Character,SmashTag,Rank
Falco,bobby big ballz,1.0
Falco,Ginger,6.0
Falco,Fiction,15.0
Falco,Bones,20.0
Falco,YC | Pappi,25.0
Falco,cliché,26.0
Falco,NOOT,27.0
Falco,yingling,33.0
Falco,GLR | JAM,35.0
Falco,TBD,54.0
Falco,Joey Donuts,59.0
Falco,Ghost Rider,62.0
Falco,Neologism,63.0
Falco,Westballz,64.0
Falco,AlyJ,77.0
Falco,Chummi,80.0
Falco,Elk G | Ivayne,95.0
Falco,oh,106.0
Falco,Help,109.0
Falco,NoFuxGiven,115.0
Falco,ericiscool.net,125.0
Falco,jtetter,125.0
Falco,Light,133.0
Falco,Pawn,133.0
Falco,Arctic,143.0
Falco,LFTG | Logos,154.0
Falco,ushi,159.0
Falco,hestoned,162.0
Falco,KaiKwonDo,162.0
Falco,Kaptinkillem,162.0
Falco,YoungHanSolo,166.0
Falco,thesiscat,171.0
Falco,shoelegend88,178.0
Falco,dirtyDev,186.0
Falco,JustJoshin,191.0
Falco,ROFL,191.0
Falco,John,191.0
Falco,Jolf,191.0
Falco,CLEM#112 | Clem,205.0
Falco,SudoJoe,205.0
Falco,Jakespeare,205.0
Falco,BLM | Rats!,216.0
Falco,Sodabro,216.0
Falco,hHerb,236.0
Falco,bliutwo,236.0
Falco,IceCreamOG,236.0
Falco,WOMB#619 | Wombat,249.0
Falco,Shy,249.0
Falco,Zave,249.0
Falco,CB,270.0
Falco,TheFormuoli,270.0
Falco,mixx,284.0
Falco,Spi,284.0
Falco,Penguis,306.0
Falco,Melos,306.0
Falco,Slump,324.0
Falco,Maljo,324.0
Falco,bird | unlucky,324.0
Falco,TC | BuyMyMixTape,324.0
Falco,Luppi,324.0
Falco,91,324.0
Falco,HorseGirl420,362.0
Falco,dabt,362.0
Falco,Rigo Bigo,362.0
Falco,UARK | VentusWK,362.0
Falco,Drewski,362.0
Falco,pinecone22,384.0
Falco,melatonin,408.0
Falco,rickey_kc,408.0
Falco,Port!!!,408.0
Falco,Nico,408.0
Falco,Blanks,408.0
Falco,Frozone,439.0
Falco,ZUTH | Zuthane,439.0
Falco,bensw,464.0
Falco,ButterRoyaleTV,464.0
Falco,DCG | Spots,464.0
Falco,Fishpaste,464.0
Falco,Blue Jay,464.0
Falco,early,464.0
Falco,CarltonDanks,507.0
Falco,Snickerdoodle,507.0
Falco,PP | Droze,507.0
Falco,ledgefiend,507.0
Falco,LVD | Super,507.0
Falco,Abhi,507.0
Falco,Yuki08,507.0
Falco,Majora,507.0
Marth,KoDoRiN,4.0
Marth,lluZ | PEP | LSD,5.0
Marth,Young,36.0
Marth,Typhoon,47.0
Marth,Dom,56.0
Marth,Phantom Airline,67.0
Marth,Bonn Esports | Question,85.0
Marth,MT,89.0
Marth,soccermom69,100.0
Marth,Maher,106.0
Marth,Yamasaki,138.0
Marth,HWY | ybot,139.0
Marth,Thad <3,139.0
Marth,Alex18+,154.0
Marth,CG | Firebolt,154.0
Marth,BEBO,166.0
Marth,Uncle Pete,191.0
Marth,Den,216.0
Marth,Big Pivot,229.0
Marth,pointykitty,236.0
Marth,N8V,249.0
Marth,CSR | Tezlik,249.0
Marth,OXY | TheCrimsonBlur,284.0
Marth,Tourist,306.0
Marth,kippu,306.0
Marth,moscow mich,324.0
Marth,2five3 | Templar,324.0
Marth,Hamburglar,345.0
Marth,Watermelons,362.0
Marth,Acuna,362.0
Marth,Vitro,384.0
Marth,DiscipleOfBorp,384.0
Marth,RB | V$,439.0
Marth,Ahung,439.0
Marth,LUNK#783 | dom,464.0
Marth,BABA | Babo,464.0
Marth,KLAWHAU5,464.0
Marth,3OutChange,464.0
Sheik,IMP | Ben,7.0
Sheik,NGG | Jflex,13.0
Sheik,Pipe,29.0
Sheik,RG | Far!,30.0
Sheik,Fizz,36.0
Sheik,DontTestMe,50.0
Sheik,GOL | JSalt,52.0
Sheik,Spiral Cafe | Krudo,71.0
Sheik,Hulka,77.0
Sheik,ScrubUp,120.0
Sheik,LanTurN,121.0
Sheik,GEM | CrossFitJesus,136.0
Sheik,Porkaye,154.0
Sheik,LewdCelebs4Free,178.0
Sheik,MordecaiPielord,186.0
Sheik,8-bit | dansdaman,197.0
Sheik,Talen,236.0
Sheik,ParkedInTraffic | Commas,249.0
Sheik,BABA | shama,249.0
Sheik,Zeph,249.0
Sheik,Tammerath,270.0
Sheik,100 Days Of Solitude,270.0
Sheik,Fraud,270.0
Sheik,SlickSiwik,306.0
Sheik,TT | Dair,345.0
Sheik,ASAPferq,408.0
Sheik,GS | TreyTheTrashman,408.0
Sheik,Bug Juice | Snorlaxative,408.0
Sheik,gbio,408.0
Sheik,PSai,439.0
Sheik,LoneCubone,439.0
Sheik,ASH | Oig,464.0
Sheik,Just Jason,507.0
Sheik,lemon,507.0
Sheik,Rose,507.0
ICs,Trail,67.0
ICs,Enrique Iglesias,236.0
ICs,Daddy Icey,507.0
Falcon,S2J,3.0
Falcon,Revenge | Gahtzu,11.0
Falcon,JCubez,14.0
Falcon,404 YC | Salt,41.0
Falcon,Android 0,43.0
Falcon,Vish,48.0
Falcon,ight,57.0
Falcon,LFG | PanterA,65.0
Falcon,Nard Dawg,67.0
Falcon,GHQ | Zamu,82.0
Falcon,snacklepackle,87.0
Falcon,Captain G,88.0
Falcon,TG NBR | Panos,89.0
Falcon,OAK | Spacepigeon,93.0
Falcon,Mahik,139.0
Falcon,Rive,143.0
Falcon,306 | Polo,143.0
Falcon,Douglas.J.Gov,152.0
Falcon,Boy,171.0
Falcon,deluxe,178.0
Falcon,Silkylaroux,236.0
Falcon,Jangu,249.0
Falcon,W8ASec,249.0
Falcon,FISA | JoJo,284.0
Falcon,Kettering,284.0
Falcon,Rozu,284.0
Falcon,C H U M P I S,306.0
Falcon,Bobakanoosh,306.0
Falcon,420 | Yolk,324.0
Falcon,ImYourDade,384.0
Falcon,Eastwood,384.0
Falcon,sucordie,384.0
Falcon,radvillainy,384.0
Falcon,saacdaddy,408.0
Falcon,glum oinkin',439.0
Falcon,Schweppes,464.0
Falcon,peenlover,464.0
Falcon,foxmcchicken,464.0
Falcon,Raffshot,507.0
Falcon,Sax,507.0
Falcon,Snoos,507.0
Falcon,Frost | JJK,507.0
Puff,DD,18.0
Puff,Golden,30.0
Puff,Dawson,46.0
Puff,Crispy | Chango,59.0
Puff,SDJ,84.0
Puff,:3 | fenceturtle,112.0
Puff,Divine Senator Kelly,143.0
Puff,PQ2 | CPU0,171.0
Puff,Nyte,216.0
Puff,SLO | GrizzlyBair,216.0
Puff,Theftz,324.0
Puff,CVSmashMods | Ripn,408.0
Puff,$W@6 | rocketf20,507.0
Fox,CLG. | SFAT,2.0
Fox,Erik,8.0
Fox,GUG | KÃ¼rv,10.0
Fox,SFOP,12.0
Fox,RadicalLiberal | Quiggles,16.0
Fox,Mango's Friend | Lucky,17.0
Fox,306 | Amrak,21.0
Fox,K8A,22.0
Fox,Cowbell,28.0
Fox,Null,32.0
Fox,EP | Justus,33.0
Fox,Twisty,41.0
Fox,.Ðempt,45.0
Fox,FM | Cilan,54.0
Fox,IWI | Marrgasm,58.0
Fox,Megaman,61.0
Fox,Lotfy,71.0
Fox,RB | Cum Fox,73.0
Fox,TG | Mot$,76.0
Fox,The Leaf,85.0
Fox,Neck,96.0
Fox,Trock,96.0
Fox,Chem,99.0
Fox,OtES,102.0
Fox,donk,108.0
Fox,DarkGenex,111.0
Fox,USF | Quadae,112.0
Fox,Sparky,121.0
Fox,Crow,125.0
Fox,Panda,125.0
Fox,MikeDrop,125.0
Fox,Gaz,139.0
Fox,YBBT | leroydankins,143.0
Fox,MIOM | Toph,143.0
Fox,ABG | salami,143.0
Fox,Musashi,152.0
Fox,Flow | Stark,162.0
Fox,Saatvik,166.0
Fox,Elysian,171.0
Fox,WW | Lemonjuices,171.0
Fox,darkwizard123,178.0
Fox,markrevival,191.0
Fox,SonOfJ,197.0
Fox,Melo,205.0
Fox,Jorge,205.0
Fox,Dandy,216.0
Fox,Chubbz,216.0
Fox,TBS | Nero,216.0
Fox,Milo,216.0
Fox,DHB | IggyNieves,229.0
Fox,Gaz333,236.0
Fox,Rome0,249.0
Fox,TurboThot,284.0
Fox,olé,284.0
Fox,adamaggy,306.0
Fox,Troy,362.0
Fox,eh | sickø,362.0
Fox,Hellraid,362.0
Fox,Stone,362.0
Fox,CID,384.0
Fox,Galen The Wise,384.0
Fox,Homeslice,384.0
Fox,Night,408.0
Fox,Lust,408.0
Fox,SRN | Soulrifle211,408.0
Fox,lavalamp,408.0
Fox,mello,464.0
Fox,dust,464.0
Fox,Oz,464.0
Fox,Xad,464.0
Fox,flowjam,507.0
Fox,pem$,507.0
Fox,Funktrocious,507.0
Fox,Sleeepy,507.0
Fox,ACAB | Mugen,507.0
Fox,Blu-J,507.0
Peach,SANS | Blues Clues,9.0
Peach,Higgins,82.0
Peach,GST | Ryobeat,91.0
Peach,CardsNG,115.0
Peach,Soltrain,159.0
Peach,Fitz,229.0
Peach,UPTILT | Nishi,236.0
Peach,scrubjr,270.0
Peach,punished | gelp,408.0
Peach,Captain Koala,464.0
Peach,8167263631 | Notto,507.0
MidTiers,CowCowCowCowCow,24.0
MidTiers,LFG | Eddy Mexico,53.0
MidTiers,ePG | Chevy,81.0
MidTiers,QoT | Cruelscotty,93.0
MidTiers,Miranda,109.0
MidTiers,CSTR#106 | Strazz,112.0
MidTiers,Maruf,115.0
MidTiers,STP,121.0
MidTiers,TNC | n3zModGod,125.0
MidTiers,billybopeep,143.0
MidTiers,Travy,143.0
MidTiers,ycz6,178.0
MidTiers,K.H.D | Reign,197.0
MidTiers,Denzill,205.0
MidTiers,noChill,212.0
MidTiers,jams,212.0
MidTiers,Phorox,249.0
MidTiers,Mono,284.0
MidTiers,SSBM-T | LuigiKid,284.0
MidTiers,ManRay,324.0
MidTiers,BCM | veggies,345.0
MidTiers,Special K,345.0
MidTiers,Sporsinick,345.0
MidTiers,RedHousePainter,345.0
MidTiers,snek,384.0
MidTiers,JB,384.0
MidTiers,Doctor Dank,439.0
MidTiers,JCobbs,464.0
MidTiers,Ringler,464.0
MidTiers,volt.,464.0
MidTiers,Afron,507.0
Other,rocky,19.0
Other,LAG,23.0
Other,Winx Club | Siddward,38.0
Other,Quaff,39.0
Other,Medz,40.0
Other,Egg$,44.0
Other,Soonsay,49.0
Other,CW | Skittles,51.0
Other,RedX,66.0
Other,Fankriss,70.0
Other,Connor,73.0
Other,TNS | Asashi,73.0
Other,htwa,92.0
Other,TPN,98.0
Other,GUILD | ghettowarmachine420,100.0
Other,Dream,102.0
Other,R3 | $limChang,102.0
Other,Willy P,102.0
Other,akir,115.0
Other,Zhyrri,115.0
Other,Krizski,121.0
Other,RCS | Savestate,125.0
Other,Dash,132.0
Other,Good1ife,133.0
Other,Arcadia,136.0
Other,Zeeker,154.0
Other,QTT | Marco,159.0
Other,jeff | raid shadow legends,166.0
Other,sad | UwUMysticalGirl,166.0
Other,SF | Herrán,171.0
Other,NS | Frog,171.0
Other,RULE#492 | Tristan's Rule,178.0
Other,Flow | ESPONJA,178.0
Other,Chewy,178.0
Other,Aura,186.0
Other,Oaty,186.0
Other,Vino,186.0
Other,ash6,197.0
Other,KL | Kid,197.0
Other,Stiv,197.0
Other,Tap Jump,197.0
Other,ItsDad,197.0
Other,Hunybear,205.0
Other,BKB! | stocmoney,212.0
Other,CREW | G,212.0
Other,2Framez,216.0
Other,D3WDify,216.0
Other,Juuuuurien,216.0
Other,Daz,216.0
Other,not NJ wally | wally,229.0
Other,Elk_G | Karm,229.0
Other,imrainh2o,229.0
Other,Jazzy,229.0
Other,Logan,236.0
Other,Hexjo,236.0
Other,UL | Dirty Lasagna,236.0
Other,Kanye Rest,236.0
Other,Pulch,249.0
Other,:) | Koints,249.0
Other,119 | Fabio,249.0
Other,codeman,249.0
Other,Heatedchaos,249.0
Other,Aidanafoo,249.0
Other,Flounder,249.0
Other,doby,249.0
Other,LL | Duky,249.0
Other,TCM | MrG,270.0
Other,Jeffthecheff,270.0
Other,SoS | Cor,270.0
Other,24 | Mamba!,270.0
Other,Verdo,270.0
Other,Jzhu,270.0
Other,Mounir,270.0
Other,H19 | chaka,270.0
Other,codetoilet,284.0
Other,Gulu,284.0
Other,Elders React | Third Strongest,284.0
Other,Nanami,284.0
Other,AR0,284.0
Other,LSK,284.0
Other,PRIN$E,284.0
Other,NeedLesFestival,284.0
Other,Syched,284.0
Other,GG | DontRestMe,284.0
Other,pimmwrecks,284.0
Other,Jahan,284.0
Other,JLo,306.0
Other,jeddo,306.0
Other,winismine,306.0
Other,Dusk,306.0
Other,Pilgrim,306.0
Other,Jib,306.0
Other,BubbleFuel,306.0
Other,SmashBob SquarePants,306.0
Other,Sor,306.0
Other,in10city,306.0
Other,Egsid,324.0
Other,Austintacious,324.0
Other,Joemama,324.0
Other,EOKA | Christos,324.0
Other,yBaS | MaxJacks,324.0
Other,Shredder,324.0
Other,Slemdog,324.0
Other,Ponchy | Corkey,324.0
Other,keyboard gamer,324.0
Other,Fux McLoud,345.0
Other,Kombeze Ataie,345.0
Other,Canes | ATM,345.0
Other,Floods,345.0
Other,BuenasRetas | Cobs,345.0
Other,Reaver_King,345.0
Other,Ratt,345.0
Other,SquirtlSquad,345.0
Other,Exia,345.0
Other,Mucho Man Randy Passion,345.0
Other,Otto_Zone,345.0
Other,CAPTwheatroll,362.0
Other,PeÃ±a,362.0
Other,probably high,362.0
Other,MP3,362.0
Other,Ders,362.0
Other,Mac,362.0
Other,RU | Midnight Blue,362.0
Other,Anime Tiddies | Asuka,362.0
Other,Yosemite Dabbs,362.0
Other,Axis,362.0
Other,TheRed,362.0
Other,Dog,384.0
Other,ArStar,384.0
Other,119 | pyro,384.0
Other,Loki,384.0
Other,RPG,384.0
Other,AHHHHH | Alice,384.0
Other,Farko,384.0
Other,mia,384.0
Other,DMT,384.0
Other,Badboi,384.0
Other,Aleksander,384.0
Other,jatpuan,384.0
Other,roadkill,408.0
Other,Justyn,408.0
Other,eee,408.0
Other,SUPERUNKNOWN,408.0
Other,DarkSamYT,408.0
Other,DRC,408.0
Other,K.YUNG,408.0
Other,magnumgunn3r,408.0
Other,Zura,408.0
Other,CUCK | BreahdToDaBeuhrds,408.0
Other,EWA | ERGonomics,408.0
Other,Top Shelf | Dulbasaur,408.0
Other,IS | Bisfo,408.0
Other,Elk G | Digimon,408.0
Other,620 | Megacaat,408.0
Other,Lechero,439.0
Other,CurvedFat,439.0
Other,BOG | bioPhile,439.0
Other,RCS | Chi,439.0
Other,WeedWizard,439.0
Other,Noodle,439.0
Other,DirtyDan | Sigh,439.0
Other,LilTayNastyTay,439.0
Other,Wumbo,439.0
Other,20PcMcnugget,439.0
Other,Liquid,439.0
Other,Caveman3732,439.0
Other,Wiza,439.0
Other,rice,439.0
Other,UCI | Kavi,439.0
Other,Profanity,439.0
Other,Velos,439.0
Other,Roulette Rider,464.0
Other,josh,464.0
Other,Rooster,464.0
Other,aujory,464.0
Other,barcode,464.0
Other,Edicus,464.0
Other,YungFlexxer,464.0
Other,Nudepenguin,464.0
Other,Dhir,464.0
Other,Neenor,464.0
Other,Chidoe,464.0
Other,lowqualityjpeg,464.0
Other,Nate,464.0
Other,Gerbungis,464.0
Other,ZouL,464.0
Other,blazerboy,464.0
Other,LilMitts,464.0
Other,Albuh,464.0
Other,Lionbooster,464.0
Other,Whoratio,464.0
Other,ramrod,464.0
Other,squillf,507.0
Other,afx,507.0
Other,Fathom,507.0
Other,HunterGee,507.0
Other,Cyan Can,507.0
Other,Flowers,507.0
Other,Wrong Doug,507.0
Other,DJAN,507.0
Other,Cabbage Man,507.0
Other,pongo,507.0
Other,xavier,507.0
Other,PajamaBoyPete,507.0
Other,Hunt,507.0
Other,Tomz,507.0
Other,Tancascade,507.0
Other,sameeyell,507.0
Other,buttcakes29,507.0
Other,PeS | Puppy,507.0
Other,SeekerIX,507.0
Other,MK | RedSoul,507.0
