SmasherID,SmashTag,NumTMTEntered,NumInBracket,PWeek1,PWeek2,PWeek3,PWeek4,PWeek5,PWeek6,PWeek7
1008.0,Westballz,1,1,-2.0,-2.0,-2.0,9,-2,-2,-2
1016.0,Fiction,2,2,7.0,-2.0,2.0,-2,-2,-2,-2
1017.0,S2J,5,5,4.0,5.0,-2.0,1,1,3,-2
1019.0,CLG. | SFAT,6,6,2.0,3.0,-2.0,7,3,2,1
1030.0,LFG | Eddy Mexico,1,1,-2.0,-2.0,-2.0,-2,-2,-2,7
1077.0,Revenge | Gahtzu,3,3,3.0,1.0,-2.0,5,-2,-2,-2
1621.0,bensw,1,0,-2.0,-2.0,-1.0,-2,-2,-2,-2
2088.0,ycz6,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
3299.0,Vish,1,1,-2.0,-2.0,-2.0,-2,-2,13,-2
3499.0,Boy,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
3561.0,Ginger,3,3,1.0,2.0,-2.0,3,-2,-2,-2
3734.0,Hulka,2,2,17.0,-2.0,-2.0,-2,-2,13,-2
4127.0,MIOM | Toph,1,1,17.0,-2.0,-2.0,-2,-2,-2,-2
4197.0,Uncle Pete,1,0,-2.0,-1.0,-2.0,-2,-2,-2,-2
4317.0,Solo.,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
4390.0,NGG | Jflex,1,1,-2.0,-2.0,-2.0,-2,-2,-2,9
4647.0,Gaz,2,0,-2.0,-2.0,-2.0,-2,-2,-1,-1
4738.0,Young,1,1,-2.0,-2.0,-2.0,-2,-2,7,-2
4748.0,GST | Ryobeat,2,1,-1.0,-2.0,-2.0,13,-2,-2,-2
4864.0,Theftz,2,0,-1.0,-2.0,-1.0,-2,-2,-2,-2
5050.0,Troy,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
5457.0,Bones,3,3,-2.0,-2.0,-2.0,17,7,-2,9
5618.0,ANTIFA CEO | Quiggles,7,3,-1.0,25.0,9.0,-1,-1,17,-1
6700.0,JCubez,5,5,-2.0,-2.0,7.0,13,9,7,17
7149.0,Trail,2,2,-2.0,-2.0,17.0,25,-2,-2,-2
7201.0,.Ðempt,2,2,-2.0,9.0,13.0,-2,-2,-2,-2
7550.0,OXY | TheCrimsonBlur,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
10362.0,Elk G | Ivayne,2,0,-2.0,-2.0,-2.0,-2,-1,-1,-2
10485.0,DD,7,5,13.0,13.0,13.0,-1,13,-1,17
10529.0,The Leaf,1,1,-2.0,9.0,-2.0,-2,-2,-2,-2
11603.0,Arctic,2,0,-2.0,-2.0,-2.0,-2,-1,-1,-2
11945.0,Strazz,3,0,-1.0,-1.0,-1.0,-2,-2,-2,-2
12137.0,yingling,3,1,-1.0,-2.0,13.0,-2,-2,-1,-2
12353.0,Twisty,2,2,-2.0,9.0,9.0,-2,-2,-2,-2
13385.0,ePG | Chevy,1,1,-2.0,-2.0,-2.0,-2,-2,9,-2
13622.0,Blu-J,1,0,-1.0,-2.0,-2.0,-2,-2,-2,-2
13664.0,codeman,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
13748.0,,2,2,-2.0,-2.0,5.0,17,-2,-2,-2
13765.0,Help,3,0,-2.0,-2.0,-2.0,-2,-1,-1,-1
13932.0,Mango's Friend | Lucky,1,1,-2.0,-2.0,-2.0,5,-2,-2,-2
13960.0,RB | V$,1,0,-2.0,-2.0,-1.0,-2,-2,-2,-2
14617.0,DiscipleOfBorp,1,0,-1.0,-2.0,-2.0,-2,-2,-2,-2
15060.0,Just Jason,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
15298.0,Cowbell,3,0,-2.0,-2.0,-1.0,-1,-2,-2,-1
15390.0,Tammerath,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
15678.0,Zeph,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
15948.0,glum oinkin',1,0,-2.0,-1.0,-2.0,-2,-2,-2,-2
16023.0,soccermom69,1,1,-2.0,13.0,-2.0,-2,-2,-2,-2
16066.0,TG NBR | Panos,2,1,-1.0,-2.0,-2.0,13,-2,-2,-2
16393.0,Higgins,1,1,-2.0,-2.0,-2.0,-2,-2,-2,13
18722.0,K.H.D | Reign,2,0,-2.0,-1.0,-2.0,-2,-1,-2,-2
19346.0,SonOfJ,1,1,-2.0,25.0,-2.0,-2,-2,-2,-2
21215.0,Dom,1,1,7.0,-2.0,-2.0,-2,-2,-2,-2
21525.0,Kaptinkillem,2,0,-2.0,-2.0,-1.0,-2,-2,-2,-1
21661.0,GLR | JAM,3,2,-2.0,17.0,-2.0,-1,17,-2,-2
22479.0,GEM | CrossFitJesus,1,1,-2.0,-2.0,-2.0,17,-2,-2,-2
22688.0,ROFL,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
22848.0,darkwizard123,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
22937.0,USF | Quadae,1,1,-2.0,-2.0,-2.0,-2,-2,13,-2
23920.0,GHQ | Zamu,1,1,9.0,-2.0,-2.0,-2,-2,-2,-2
24423.0,Talen,2,0,-2.0,-2.0,-2.0,-2,-1,-1,-2
25478.0,Maruf,2,1,-2.0,-2.0,-2.0,-2,-1,-2,17
25789.0,Tourist,1,0,-2.0,-1.0,-2.0,-2,-2,-2,-2
26153.0,DarkGenex,2,0,-1.0,-2.0,-2.0,-1,-2,-2,-2
26387.0,Phantom Airline,2,0,-2.0,-2.0,-2.0,-2,-1,-1,-2
26579.0,Zave,1,0,-2.0,-2.0,-2.0,-2,-2,-1,-2
26701.0,dirtyDev,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
26750.0,KoDoRiN,7,7,5.0,7.0,4.0,9,2,5,9
27527.0,Megaman,3,1,-2.0,-1.0,17.0,-2,-1,-2,-2
27638.0,Panda,1,1,-2.0,-2.0,-2.0,17,-2,-2,-2
27862.0,Musashi,2,1,-1.0,25.0,-2.0,-2,-2,-2,-2
28793.0,Light,1,1,-2.0,17.0,-2.0,-2,-2,-2,-2
29840.0,TBD,3,2,-2.0,17.0,-2.0,-1,-2,17,-2
30581.0,Jolf,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
30865.0,Spi,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
31090.0,punished | gelp,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
31658.0,early,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
33371.0,Fraud,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
33387.0,pointykitty,4,0,-2.0,-1.0,-2.0,-1,-1,-1,-2
34266.0,WOMB#619 | Wombat,3,0,-2.0,-2.0,-1.0,-1,-1,-2,-2
34980.0,Crispy | Chango,1,1,-2.0,-2.0,-2.0,17,-2,-2,-2
35423.0,Gaz333,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
36990.0,Trock,1,1,-2.0,13.0,-2.0,-2,-2,-2,-2
37116.0,GUG | Kürv,3,3,-2.0,-2.0,-2.0,17,9,-2,3
38175.0,W8ASec,1,0,-1.0,-2.0,-2.0,-2,-2,-2,-2
38201.0,Blue Jay,1,0,-2.0,-2.0,-1.0,-2,-2,-2,-2
38567.0,Android 0,1,1,-2.0,5.0,-2.0,-2,-2,-2,-2
38643.0,RedX,4,0,-1.0,-2.0,-2.0,-2,-1,-1,-1
40403.0,Pawn,7,0,-1.0,-1.0,-1.0,-1,-1,-1,-1
41211.0,Denzill,1,0,-2.0,-2.0,-2.0,-2,-1,-2,-2
41492.0,Divine Senator Kelly,2,0,-2.0,-2.0,-2.0,-1,-2,-2,-1
45356.0,OtES,2,0,-1.0,-2.0,-2.0,-2,-2,-2,-1
47650.0,shoelegend88,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
47866.0,Erik,5,5,-2.0,17.0,-2.0,25,13,5,5
48578.0,LoneCubone,1,0,-2.0,-2.0,-1.0,-2,-2,-2,-2
50047.0,ScrubUp,2,0,-2.0,-2.0,-2.0,-1,-2,-2,-1
51055.0,bird | unlucky,1,0,-2.0,-2.0,-2.0,-2,-1,-2,-2
51488.0,Maher,1,1,-2.0,-2.0,-2.0,-2,13,-2,-2
51608.0,Vitro,1,0,-1.0,-2.0,-2.0,-2,-2,-2,-2
53112.0,8-bit | dansdaman,1,0,-2.0,-2.0,-2.0,-2,-2,-1,-2
53131.0,DHB | IggyNieves,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
53365.0,Ringler,1,0,-1.0,-2.0,-2.0,-2,-2,-2,-2
54316.0,Stone,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
54390.0,Bonn Esports | Question,2,1,-2.0,17.0,-2.0,-1,-2,-2,-2
55354.0,Travy,2,0,-2.0,-2.0,-2.0,-1,-1,-2,-2
56287.0,Sporsinick,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
60696.0,FM | Cilan,3,2,-2.0,17.0,13.0,-2,-2,-1,-2
61570.0,YC | Pappi,3,2,-2.0,-2.0,-2.0,17,-2,-1,5
61640.0,CAPTwheatroll,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
61873.0,306 | Polo,1,1,17.0,-2.0,-2.0,-2,-2,-2,-2
61897.0,PEP | LSD,5,5,5.0,-2.0,1.0,2,4,-2,17
63720.0,TNC | n3zModGod,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
64260.0,Hellraid,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
64644.0,STP,3,0,-2.0,-2.0,-2.0,-2,-1,-1,-1
64692.0,SANS | Blues Clues,6,6,13.0,7.0,9.0,-2,9,9,9
65566.0,Miranda,2,0,-1.0,-2.0,-2.0,-2,-1,-2,-2
65598.0,rickey_kc,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
65777.0,bobby big ballz,7,7,9.0,4.0,3.0,4,7,1,2
127639.0,Neologism,2,2,-2.0,-2.0,-2.0,17,13,-2,-2
130672.0,Soltrain,3,0,-2.0,-2.0,-2.0,-1,-1,-1,-2
132537.0,RG | Far!,2,2,-2.0,-2.0,-2.0,-2,5,17,-2
133666.0,404 YC | Salt,1,1,-2.0,-2.0,-2.0,-2,9,-2,-2
135157.0,billybopeep,1,1,17.0,-2.0,-2.0,-2,-2,-2,-2
138710.0,Golden,2,2,9.0,-2.0,-2.0,-2,-2,-2,7
144133.0,YBBT | leroydankins,3,0,-2.0,-2.0,-1.0,-2,-2,-1,-1
147251.0,GS | TreyTheTrashman,1,0,-2.0,-1.0,-2.0,-2,-2,-2,-2
147424.0,Spiral Cafe | Krudo,1,1,-2.0,-2.0,-2.0,9,-2,-2,-2
147811.0,Dawson,1,0,-1.0,-2.0,-2.0,-2,-2,-2,-2
148200.0,Big Pivot,3,0,-2.0,-1.0,-1.0,-2,-2,-1,-2
149952.0,Jakespeare,2,0,-2.0,-2.0,-1.0,-2,-1,-2,-2
150123.0,TPN,1,1,-2.0,-2.0,-2.0,-2,-2,-2,13
150888.0,Shy,1,0,-2.0,-1.0,-2.0,-2,-2,-2,-2
152430.0,HWY | ybot,1,1,-2.0,-2.0,-2.0,-2,17,-2,-2
152940.0,CLEM#112 | Clem,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
153334.0,Silkylaroux,2,0,-2.0,-2.0,-2.0,-1,-2,-1,-2
155077.0,radvillainy,2,0,-1.0,-2.0,-2.0,-2,-2,-1,-2
156518.0,Lust,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
157615.0,ight,4,1,-2.0,-2.0,17.0,-1,-1,-2,-1
157632.0,TurboThot,2,0,-2.0,-1.0,-1.0,-2,-2,-2,-2
158003.0,Mono,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
158148.0,Chewy,3,0,-1.0,-2.0,-2.0,-2,-1,-1,-2
162779.0,FISA | JoJo,1,0,-2.0,-2.0,-2.0,-2,-1,-2,-2
164047.0,CG | Firebolt,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
170887.0,Ahung,2,0,-2.0,-2.0,-2.0,-2,-1,-1,-2
171034.0,Den,2,0,-2.0,-2.0,-2.0,-2,-1,-2,-1
171111.0,UARK | VentusWK,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
173178.0,LAG,4,2,-2.0,-2.0,-2.0,-1,-1,9,17
174790.0,Mounir,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
175324.0,Dandy,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
175490.0,QoT | Cruelscotty,2,0,-2.0,-2.0,-2.0,-1,-1,-2,-2
176387.0,Badboi,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
178194.0,foxmcchicken,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
182665.0,Elysian,1,0,-2.0,-2.0,-2.0,-2,-2,-1,-2
183280.0,WW | Lemonjuices,1,0,-2.0,-2.0,-2.0,-2,-1,-2,-2
183400.0,Doctor Dank,1,0,-2.0,-1.0,-2.0,-2,-2,-2,-2
183677.0,Yamasaki,2,0,-2.0,-2.0,-2.0,-1,-2,-2,-1
185618.0,Captain G,1,1,13.0,-2.0,-2.0,-2,-2,-2,-2
186967.0,Bug Juice | Snorlaxative,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
205873.0,Funktrocious,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
213911.0,jtetter,2,0,-2.0,-2.0,-2.0,-2,-2,-1,-1
217541.0,noChill,1,0,-2.0,-2.0,-2.0,-2,-2,-1,-2
219919.0,Frozone,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
221423.0,Typhoon,2,1,-2.0,-2.0,-2.0,-2,-2,-1,13
223503.0,Rigo Bigo,1,0,-2.0,-1.0,-2.0,-2,-2,-2,-2
228514.0,dabt,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
229216.0,KaiKwonDo,3,0,-2.0,-1.0,-2.0,-2,-1,-1,-2
230537.0,hHerb,2,0,-2.0,-2.0,-2.0,-1,-2,-1,-2
241260.0,Alex18+,3,1,-1.0,25.0,-2.0,-2,-1,-2,-2
250581.0,Fizz,2,2,-2.0,9.0,-2.0,9,-2,-2,-2
253180.0,Yuki08,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
255496.0,ericiscool.net,3,1,-1.0,-2.0,17.0,-2,-2,-1,-2
257025.0,2Framez,2,0,-1.0,-1.0,-2.0,-2,-2,-2,-2
259437.0,Daddy Icey,1,0,-2.0,-2.0,-2.0,-2,-1,-2,-2
264211.0,BLM | Rats!,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
265808.0,NOOT,3,2,-1.0,-2.0,-2.0,7,-2,-2,13
268767.0,markrevival,4,0,-2.0,-2.0,-1.0,-1,-1,-1,-2
276041.0,Kettering,3,0,-2.0,-2.0,-2.0,-2,-1,-1,-1
279722.0,EP | Justus,2,2,17.0,-2.0,7.0,-2,-2,-2,-2
279871.0,KLAWHAU5,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
286517.0,Thad <3,4,0,-1.0,-1.0,-2.0,-1,-2,-1,-2
288395.0,jams,1,0,-1.0,-2.0,-2.0,-2,-2,-2,-2
294260.0,ABG | salami,1,1,17.0,-2.0,-2.0,-2,-2,-2,-2
301566.0,JustJoshin,2,0,-2.0,-1.0,-1.0,-2,-2,-2,-2
310321.0,TC | BuyMyMixTape,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
312097.0,Nyte,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
312135.0,AlyJ,1,1,-2.0,-2.0,-2.0,-2,-2,9,-2
315101.0,Rozu,1,0,-2.0,-2.0,-2.0,-2,-2,-1,-2
325974.0,SDJ,1,1,-2.0,-2.0,9.0,-2,-2,-2,-2
327212.0,Marrgasm,3,2,-1.0,17.0,-2.0,-2,17,-2,-2
329160.0,ZUTH | Zuthane,1,0,-2.0,-2.0,-1.0,-2,-2,-2,-2
329937.0,LanTurN,2,0,-2.0,-2.0,-1.0,-1,-2,-2,-2
330200.0,TT | Dair,2,0,-2.0,-2.0,-2.0,-1,-1,-2,-2
353165.0,Milo,1,0,-1.0,-2.0,-2.0,-2,-2,-2,-2
357233.0,Afron,1,0,-1.0,-2.0,-2.0,-2,-2,-2,-2
360229.0,BEBO,2,0,-2.0,-2.0,-2.0,-2,-2,-1,-1
364725.0,LUNK#783 | dom,1,0,-2.0,-2.0,-1.0,-2,-2,-2,-2
367758.0,Rose,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
370970.0,Mahik,1,1,-2.0,-2.0,-2.0,-2,-2,-2,17
391890.0,TheFormuoli,1,0,-1.0,-2.0,-2.0,-2,-2,-2,-2
395730.0,PQ2 | CPU0,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
407878.0,Slump,1,0,-1.0,-2.0,-2.0,-2,-2,-2,-2
413573.0,John,2,0,-2.0,-2.0,-1.0,-2,-2,-1,-2
418257.0,CardsNG,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
418740.0,ManRay,1,0,-2.0,-2.0,-2.0,-2,-2,-1,-2
420458.0,Jorge,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
424095.0,Frost | JJK,1,0,-1.0,-2.0,-2.0,-2,-2,-2,-2
425209.0,Acuna,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
451734.0,CID,1,0,-2.0,-2.0,-2.0,-2,-1,-2,-2
465131.0,Hunybear,1,0,-1.0,-2.0,-2.0,-2,-2,-2,-2
478083.0,saacdaddy,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
483428.0,DCG | Spots,1,0,-2.0,-2.0,-1.0,-2,-2,-2,-2
493224.0,Futz,1,0,-2.0,-2.0,-2.0,-2,-1,-2,-2
508569.0,eh | sickø,1,0,-2.0,-2.0,-1.0,-2,-2,-2,-2
508959.0,BCM | veggies,1,0,-2.0,-2.0,-2.0,-2,-1,-2,-2
526019.0,CSR | Tezlik,1,0,-2.0,-2.0,-2.0,-2,-1,-2,-2
528737.0,3OutChange,1,0,-2.0,-1.0,-2.0,-2,-2,-2,-2
585236.0,306 | Amrak,3,2,-1.0,13.0,5.0,-2,-2,-2,-2
617254.0,N8V,1,0,-1.0,-2.0,-2.0,-2,-2,-2,-2
623333.0,ParkedInTraffic | Commas,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
627118.0,Pipe,6,1,-1.0,-1.0,-2.0,-1,17,-1,-1
641180.0,Luppi,1,0,-2.0,-1.0,-2.0,-2,-2,-2,-2
657175.0,Bobakanoosh,2,0,-2.0,-2.0,-2.0,-1,-2,-1,-2
657464.0,CowCowCowCowCow,4,3,-2.0,25.0,17.0,-2,-2,13,-1
682345.0,Rive,2,0,-2.0,-2.0,-2.0,-2,-1,-2,-1
694497.0,IMP | Ben,3,3,-2.0,-2.0,-2.0,-2,5,4,4
694759.0,snek,3,0,-2.0,-2.0,-2.0,-1,-1,-2,-1
700566.0,olé,1,0,-2.0,-2.0,-2.0,-2,-1,-2,-2
703647.0,LVD | Super,1,0,-2.0,-2.0,-2.0,-2,-1,-2,-2
709843.0,Chem,1,1,13.0,-2.0,-2.0,-2,-2,-2,-2
718293.0,Nico,1,0,-2.0,-1.0,-2.0,-2,-2,-2,-2
735376.0,CVSmashMods | Ripn,1,0,-2.0,-1.0,-2.0,-2,-2,-2,-2
782984.0,Blanks,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
789026.0,Douglas.J.Gov,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
843799.0,Snoos,1,0,-2.0,-2.0,-2.0,-2,-2,-1,-2
858866.0,SLO | GrizzlyBair,2,0,-2.0,-2.0,-2.0,-1,-2,-1,-2
862074.0,snacklepackle,3,1,-2.0,-2.0,-2.0,-1,17,-1,-2
865922.0,SRN | Soulrifle211,1,0,-2.0,-2.0,-2.0,-2,-2,-1,-2
885830.0,HorseGirl420,2,0,-2.0,-2.0,-2.0,-2,-1,-1,-2
897815.0,moscow mich,1,0,-2.0,-2.0,-1.0,-2,-2,-2,-2
925369.0,Fishpaste,1,0,-1.0,-2.0,-2.0,-2,-2,-2,-2
927948.0,cliché,6,2,9.0,17.0,-2.0,-1,-1,-1,-1
956568.0,Night,2,0,-2.0,-2.0,-2.0,-2,-2,-1,-1
982735.0,MordecaiPielord,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
1007304.0,Phorox,1,0,-2.0,-2.0,-2.0,-2,-2,-1,-2
1047164.0,lemon,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
1094290.0,SDJ | SudoJoe,1,0,-2.0,-2.0,-2.0,-2,-1,-2,-2
1099771.0,PP | Droze,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
1112770.0,Penguis,1,0,-2.0,-2.0,-2.0,-2,-2,-1,-2
1186877.0,Tomz,1,0,-2.0,-2.0,-1.0,-2,-2,-2,-2
1261759.0,melatonin,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
1263692.0,ushi,3,0,-2.0,-2.0,-2.0,-2,-1,-1,-1
1301072.0,Melos,2,0,-2.0,-2.0,-2.0,-1,-1,-2,-2
1312079.0,ACAB | Mugen,1,0,-2.0,-2.0,-2.0,-2,-1,-2,-2
1315595.0,Sleeepy,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
1322460.0,8167263631 | Notto,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
1325809.0,CB,1,0,-2.0,-2.0,-2.0,-2,-1,-2,-2
1501041.0,Hamburglar,1,0,-2.0,-2.0,-2.0,-2,-2,-1,-2
1551714.0,JCobbs,1,0,-2.0,-2.0,-2.0,-2,-2,-1,-2
1554675.0,NoFuxGiven,1,1,-2.0,-2.0,-2.0,-2,-2,-2,17
1575919.0,Snickerdoodle,1,0,-2.0,-2.0,-2.0,-2,-1,-2,-2
1597042.0,Rome0,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
1598204.0,YoungHanSolo,1,0,-2.0,-2.0,-2.0,-2,-1,-2,-2
1623681.0,Xad,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
1633823.0,ButterRoyaleTV,1,0,-2.0,-2.0,-2.0,-2,-2,-1,-2
1640788.0,Special K,2,0,-2.0,-2.0,-2.0,-2,-1,-1,-2
1655337.0,Drewski,1,0,-2.0,-2.0,-2.0,-2,-2,-1,-2
1682252.0,BABA | shama,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
1682516.0,BABA | Babo,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
1794541.0,Chubbz,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
1940641.0,100 Days Of Solitude,1,0,-2.0,-2.0,-2.0,-2,-1,-2,-2
1966716.0,LewdCelebs4Free,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
1966739.0,ImYourDade,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
1969893.0,Enrique Iglesias,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
2011811.0,sucordie,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
2021066.0,Schweppes,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
2026451.0,ASAPferq,2,0,-2.0,-2.0,-2.0,-1,-2,-2,-1
2029721.0,Ghost Rider,2,2,-2.0,-2.0,-2.0,13,-2,17,-2
2031615.0,420 | Yolk,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
2038523.0,thesiscat,1,0,-2.0,-2.0,-2.0,-2,-2,-1,-2
2044204.0,Eastwood,1,0,-2.0,-2.0,-2.0,-2,-2,-1,-2
2064187.0,Abhi,1,0,-2.0,-1.0,-2.0,-2,-2,-2,-2
2082068.0,CarltonDanks,1,0,-1.0,-2.0,-2.0,-2,-2,-2,-2
2085246.0,kippu,3,0,-2.0,-1.0,-1.0,-1,-2,-2,-2
2094677.0,peenlover,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
2111424.0,flowjam,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
2114345.0,Watermelons,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
2114347.0,adamaggy,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
2114773.0,Raffshot,1,0,-2.0,-2.0,-2.0,-1,-2,-2,-2
2122811.0,$W@6 | rocketf20,1,0,-2.0,-2.0,-2.0,-2,-1,-2,-2
2123726.0,Sax,1,0,-2.0,-2.0,-2.0,-2,-1,-2,-2
2131909.0,gbio,1,0,-2.0,-2.0,-2.0,-2,-2,-1,-2
2142566.0,lavalamp,1,0,-2.0,-2.0,-2.0,-2,-2,-2,-1
