SmasherID,SmashTag,Coast,Wins,Losses,LimitLadderWins,Prospect,Rookie,Pro,AllStar,HallOfFame,Floated,Placement
1077,Revenge | Gahtzu,NOTAV,5,2,0,0,0,0,0,0,1,4
2088,ycz6,WC,12,2,0,0,0,0,1,0,0,9
3602,JLo,EC,4,7,0,1,0,0,0,0,0,-1
3665,Younger,EC,3,4,0,1,0,0,0,0,0,-1
3949,Project Pat,WC,2,1,0,0,1,0,0,0,0,-1
3977,B0XX | Sicca,EC,7,2,0,0,0,1,0,0,0,-1
4127,Toph,WC,7,3,0,0,0,1,0,0,0,17
4390,NGG | Jflex,NOTAV,3,2,0,0,0,0,0,0,1,9
4748,GST | Ryobeat,EC,10,4,0,0,0,1,0,0,0,5
4929,Melee Stats | Ambisinister,EC,5,1,0,0,1,0,0,0,0,-1
5618,CRACKSHACK | Quiggles,EC,8,6,0,0,1,0,0,0,0,-1
5869,Joey Bats,EC,5,9,0,0,1,0,0,0,0,-1
6839,Drephen,EC,13,3,0,0,0,0,1,0,0,5
10060,PapaNoJohns,WC,6,4,0,0,1,0,0,0,0,-1
10067,icecream,WC,2,7,0,1,0,0,0,0,0,-1
10362,Elk G | Ivayne,WC,1,1,0,1,0,0,0,0,0,-1
10666,SF | Herrán,WC,17,7,0,0,0,0,1,0,0,7
11945,RULES | Strazz,EC,4,4,0,0,1,0,0,0,0,-1
12137,yingling,WC,14,11,0,0,0,1,0,0,0,-1
13765,Help,WC,4,4,0,1,0,0,0,0,0,-1
13932,Mango's Friend | Lucky,NOTAV,8,1,0,0,0,0,0,0,1,1
15070,Verdo,EC,6,4,0,0,1,0,0,0,0,-1
15298,Cowbell,WC,6,4,0,0,1,0,0,0,0,-1
16164,Kitsune,WC,2,0,0,0,1,0,0,0,0,-1
18722,RE!GN,WC,1,2,0,1,0,0,0,0,0,-1
19651,SC | Lad,EC,5,2,0,0,1,0,0,0,0,-1
21405,Fire,WC,5,9,0,1,0,0,0,0,0,-1
22088,Nebulous | Jib,EC,5,2,0,0,1,0,0,0,0,-1
22458,Kandayo,WC,3,4,0,1,0,0,0,0,0,-1
26750,KoDoRiN,WC,10,2,0,0,0,1,0,0,0,2
29840,TBD,WC,6,4,0,0,1,0,0,0,0,-1
29984,Broasty,EC,2,3,0,1,0,0,0,0,0,-1
31487,Winx Club | Siddward,EC,9,6,0,0,0,1,0,0,0,-1
34399,BuenasRetas | Cobs,WC,5,8,0,1,0,0,0,0,0,-1
36538,Bayløck,EC,3,4,0,1,0,0,0,0,0,-1
37116,GUG | Kürv,WC,13,6,0,0,0,1,0,0,0,13
37865,INDY,WC,9,7,0,0,0,1,0,0,0,-1
38643,RedX,WC,7,7,0,1,0,0,0,0,0,-1
39235,Dream,WC,5,2,0,0,1,0,0,0,0,-1
40476,Medz,NOTAV,1,2,0,0,0,0,0,0,1,9
45356,OtES,EC,4,6,0,1,0,0,0,0,0,-1
50933,MIT | Fro116,EC,12,5,0,0,0,0,1,0,0,17
61570,YC | Peppi | | Pappi,WC,3,0,0,0,1,0,0,0,0,-1
62626,SuperCuak,WC,13,6,0,0,0,1,0,0,0,-1
64692,SANS | Blues Clues,WC,15,7,0,0,0,1,0,0,0,-1
65566,Miranda,EC,6,6,0,0,1,0,0,0,0,-1
65777,bobby big ballz,NOTAV,3,2,0,0,0,0,0,0,1,3
71442,Wiza,EC,1,5,0,1,0,0,0,0,0,-1
129363,Flow | ESPONJA,WC,4,5,0,1,0,0,0,0,0,-1
132938,RU | Midnight Blue,WC,6,5,0,0,1,0,0,0,0,-1
135088,LFG | PanterA,WC,10,5,0,0,0,1,0,0,0,13
144133,YBBT | leroydankins,WC,3,5,0,1,0,0,0,0,0,-1
144798,akir,EC,12,5,0,0,0,0,1,0,0,13
145075,blazerboy,EC,0,9,0,1,0,0,0,0,0,-1
153599,NS | Frog,EC,10,9,0,0,1,0,0,0,0,-1
162779,FISA | JoJo,EC,9,4,0,0,0,1,0,0,0,17
175446,DJAN,EC,1,3,0,1,0,0,0,0,0,-1
179962,Fran,WC,4,6,0,1,0,0,0,0,0,-1
183677,Yamasaki,WC,7,4,0,0,1,0,0,0,0,-1
213297,Chompy,WC,3,4,0,1,0,0,0,0,0,-1
221136,Zeeker,EC,9,4,0,0,0,1,0,0,0,13
221423,Typhoon,WC,7,4,0,0,0,1,0,0,0,17
226595,TourGuide,WC,4,10,0,1,0,0,0,0,0,-1
230350,AR0,WC,7,6,0,0,1,0,0,0,0,-1
247592,Bassline,WC,3,15,0,1,0,0,0,0,0,-1
250355,Rutsky,EC,5,4,0,0,1,0,0,0,0,-1
253767,Captain Pretzel,EC,12,7,0,0,0,1,0,0,0,-1
254673,Layer,WC,1,3,0,1,0,0,0,0,0,-1
255496,ericiscool.net,EC,1,1,0,1,0,0,0,0,0,-1
259856,Seraph,WC,7,5,0,0,1,0,0,0,0,-1
260286,24 | Mamba!,WC,2,5,0,1,0,0,0,0,0,-1
262000,Minty Hippo,WC,3,5,0,1,0,0,0,0,0,-1
268767,markrevival,WC,0,4,0,1,0,0,0,0,0,-1
283648,MDF | Amor,EC,8,4,0,0,1,0,0,0,0,-1
287526,MacTheStampede,EC,1,7,0,1,0,0,0,0,0,-1
287589,The Elder Statesman,WC,1,4,0,1,0,0,0,0,0,-1
327212,IWI | Marrgasm,WC,13,7,0,0,0,1,0,0,0,-1
348589,Okami,EC,1,10,0,1,0,0,0,0,0,-1
378512,Khoron | Oreo,WC,9,6,0,0,0,1,0,0,0,17
395730,PQ2 | CPU0,WC,10,2,0,0,0,1,0,0,0,9
427342,Lamonster,EC,4,5,0,0,1,0,0,0,0,-1
449526,King,EC,1,4,0,1,0,0,0,0,0,-1
460428,Moshi,EC,6,20,0,1,0,0,0,0,0,-1
466221,Melo,WC,9,8,0,0,1,0,0,0,0,-1
472971,yBaS | MaxJacks,WC,1,1,0,1,0,0,0,0,0,-1
491552,DannyPhantom,EC,10,6,0,0,0,1,0,0,0,-1
512704,Axis,EC,3,6,0,1,0,0,0,0,0,-1
519644,Stoon,WC,1,8,0,1,0,0,0,0,0,-1
519779,NJ | Tommy,EC,11,7,0,0,0,1,0,0,0,-1
525553,jerma985,WC,3,1,0,0,1,0,0,0,0,-1
533918,Maelstrom,EC,8,7,0,0,1,0,0,0,0,-1
542693,Bbatts,EC,9,3,0,0,0,1,0,0,0,17
582190,rice,EC,2,6,0,1,0,0,0,0,0,-1
617254,N8v,WC,1,2,0,1,0,0,0,0,0,-1
618813,Chance,WC,8,8,0,0,1,0,0,0,0,-1
627118,Pipe,WC,7,4,0,0,1,0,0,0,0,-1
694497,IMP | Ben,EC,10,3,0,0,0,1,0,0,0,7
836691,BeanBurrito-San,WC,6,15,0,1,0,0,0,0,0,-1
858866,SLO | GrizzlyBair,WC,2,0,0,0,1,0,0,0,0,-1
862074,snacklepackle,EC,8,4,0,0,0,1,0,0,0,17
883137,Keppler,WC,0,2,0,1,0,0,0,0,0,-1
890721,Mr. Butterfly,WC,13,7,0,0,0,1,0,0,0,-1
1076996,Newquake,EC,2,1,0,1,0,0,0,0,0,-1
1194651,gsm | Pound,EC,9,16,0,1,0,0,0,0,0,-1
1375808,Epoodle,EC,0,4,0,1,0,0,0,0,0,-1
1379261,S.O.D.A,EC,0,4,0,1,0,0,0,0,0,-1
1466521,Floods,WC,1,8,0,1,0,0,0,0,0,-1
1525551,Aldito1469,WC,2,3,0,1,0,0,0,0,0,-1
1640788,Special K,WC,0,8,0,1,0,0,0,0,0,-1
1655337,Drewski,EC,2,10,0,1,0,0,0,0,0,-1
1906382,KatBot,WC,5,4,0,0,1,0,0,0,0,-1
1931842,TPYO,WC,4,18,0,1,0,0,0,0,0,-1
1941140,kennypenny,EC,1,6,0,1,0,0,0,0,0,-1
1966716,LewdCelebs4Free,WC,8,13,0,1,0,0,0,0,0,-1
2029884,Nudepenguin,EC,1,6,0,1,0,0,0,0,0,-1
2111039,Uncle B,EC,2,3,0,1,0,0,0,0,0,-1
2140092,Jet,WC,11,6,0,0,0,1,0,0,0,-1
2149456,Quadragesimus,WC,2,3,0,1,0,0,0,0,0,-1
2161709,SpiritGun,EC,1,4,0,1,0,0,0,0,0,-1
2175146,McLovin,WC,1,13,0,1,0,0,0,0,0,-1
2179108,Mud,EC,13,14,0,0,1,0,0,0,0,-1
2184214,Joobey,EC,1,5,0,1,0,0,0,0,0,-1
2207286,davidparkpark,WC,4,6,0,1,0,0,0,0,0,-1
2208548,Zant,WC,0,7,0,1,0,0,0,0,0,-1
